TransactionAmt,TransactionHour,card_type,ProductCD,email_match,device_type,distance,card1,card2,card3,card5,addr1,addr2,C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,C11,C12,C13,C14,D1,D2,D3,D4,D5,D6,D7,D8,D9,D10,D11,D12,D13,D14,D15,M1,M2,M3,M4,M5,M6,M7,M8,M9,isFraud
72.0,17,0,4,0,0,0.0,6530,206.0,150.0,126.0,231.0,87.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,1,0,-1,-1,-1,0
171.0,19,0,4,0,0,131.0,7508,321.0,150.0,226.0,226.0,87.0,111.0,106.0,0.0,0.0,127.0,92.0,0.0,0.0,79.0,0.0,88.0,0.0,537.0,94.0,2.0,2.0,3.0,433.0,3.0,0.0,0.0,0.0,0.0,470.0,403.0,0.0,0.0,0.0,266.0,1,1,1,0,0,1,-1,-1,-1,0
40.0,15,1,1,1,0,0.0,9803,583.0,150.0,226.0,264.0,87.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,224.625,0.625,0.0,0.0,0.0,0.0,0.0,0.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,0
25.207,19,0,0,1,0,0.0,15885,545.0,185.0,138.0,-1.0,-1.0,1.0,5.0,0.0,2.0,0.0,2.0,2.0,11.0,0.0,5.0,2.0,2.0,1.0,1.0,14.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,-1,-1,2,-1,-1,-1,-1,-1,0
25.0,0,1,1,1,0,0.0,16659,170.0,150.0,226.0,441.0,87.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,0
442.92,16,1,4,0,0,2.0,1893,514.0,150.0,224.0,264.0,87.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,-1,-1,1,0,1,1,0
47.95,1,0,4,0,0,0.0,10672,553.0,150.0,166.0,512.0,87.0,2.0,2.0,0.0,0.0,2.0,3.0,0.0,0.0,3.0,0.0,2.0,0.0,7.0,2.0,155.0,155.0,30.0,123.0,30.0,0.0,0.0,0.0,0.0,154.0,0.0,0.0,0.0,0.0,154.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,0
125.0,10,1,3,0,1,0.0,15775,481.0,150.0,102.0,330.0,87.0,4.0,3.0,0.0,3.0,0.0,0.0,0.0,6.0,0.0,2.0,4.0,0.0,45.0,4.0,32.0,32.0,0.0,0.0,0.0,246.0,0.0,16.41666603088379,0.4166660010814667,243.0,0.0,0.0,16.0,246.0,0.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,0
300.0,16,1,2,1,1,1160.0,6606,399.0,150.0,146.0,476.0,87.0,759.0,832.0,0.0,562.0,0.0,573.0,0.0,356.0,0.0,308.0,601.0,0.0,419.0,383.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.66666412353516,0.6666659712791443,0.0,0.0,0.0,0.0,0.0,0.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,0
50.0,23,0,3,0,1,1821.0,4090,490.0,150.0,226.0,310.0,87.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,477.0,477.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,0
20.95,1,0,4,0,0,0.0,6156,225.0,150.0,166.0,310.0,87.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,-1,-1,1,0,1,1,0
49.0,13,0,4,0,0,0.0,11601,356.0,150.0,195.0,472.0,87.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,0,1,1,0,0,1,0
250.0,21,1,2,0,1,20.0,14349,170.0,150.0,195.0,315.0,87.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,2.0,1.0,0.0,2.0,1.0,362.0,362.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,0
52.0,15,0,4,0,0,1077.0,7919,194.0,150.0,166.0,308.0,87.0,2.0,3.0,0.0,0.0,0.0,4.0,0.0,0.0,2.0,0.0,1.0,1.0,7.0,2.0,13.0,13.0,6.0,37.0,6.0,0.0,0.0,0.0,0.0,37.0,25.0,0.0,0.0,0.0,37.0,1,1,1,1,0,0,-1,-1,-1,0
49.0,11,0,4,0,0,2.0,13108,215.0,150.0,226.0,191.0,87.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0,18.0,1.0,123.0,123.0,4.0,123.0,4.0,0.0,0.0,0.0,0.0,50.0,123.0,0.0,0.0,0.0,123.0,1,1,1,0,0,-1,-1,-1,-1,0
50.0,11,0,1,0,0,0.0,12544,321.0,150.0,226.0,494.0,87.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,172.4583282470703,0.4583329856395722,0.0,0.0,0.0,0.0,0.0,0.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,0
29.142,17,1,0,1,0,0.0,8755,500.0,185.0,224.0,-1.0,-1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,-1,-1,2,-1,-1,-1,-1,-1,0
97.0,15,0,4,0,0,2.0,16979,291.0,150.0,226.0,330.0,87.0,1.0,3.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,7.0,1.0,154.0,154.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,155.0,0.0,0.0,0.0,155.0,1,1,1,0,0,1,-1,-1,-1,0
117.0,18,0,4,0,0,0.0,7207,111.0,150.0,226.0,204.0,87.0,6.0,12.0,0.0,0.0,1.0,7.0,0.0,0.0,7.0,0.0,6.0,0.0,170.0,6.0,504.0,504.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,175.0,0.0,0.0,0.0,0.0,514.0,-1,-1,-1,0,1,1,-1,-1,-1,0
35.95,13,0,4,0,0,5.0,11145,460.0,150.0,224.0,315.0,87.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,11.0,1.0,268.0,268.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,268.0,268.0,0.0,0.0,0.0,268.0,1,1,1,-1,-1,0,0,0,1,0
226.0,13,0,4,0,0,0.0,2803,100.0,150.0,226.0,184.0,87.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,6.0,2.0,0.0,0.0,0.0,343.0,118.0,0.0,0.0,0.0,0.0,0.0,343.0,0.0,0.0,0.0,343.0,1,1,1,0,1,0,0,0,0,0
47.95,3,0,4,0,0,0.0,9500,321.0,150.0,226.0,272.0,87.0,1.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,1.0,29.0,29.0,29.0,29.0,29.0,0.0,0.0,0.0,0.0,0.0,29.0,0.0,0.0,0.0,29.0,1,1,1,-1,-1,0,0,0,1,0
25.86,4,1,0,1,0,0.0,8755,500.0,185.0,224.0,-1.0,-1.0,1.0,2.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.16666412353516,0.1666660010814666,0.0,0.0,0.0,0.0,0.0,0.0,-1,-1,-1,2,-1,-1,-1,-1,-1,0
50.0,12,1,2,1,0,1.0,6019,583.0,150.0,226.0,441.0,87.0,2.0,2.0,0.0,1.0,0.0,2.0,0.0,2.0,0.0,2.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,0
117.0,12,0,4,0,0,19.0,2803,100.0,150.0,226.0,441.0,87.0,4.0,6.0,0.0,0.0,1.0,4.0,0.0,0.0,1.0,0.0,1.0,0.0,17.0,3.0,608.0,608.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,608.0,0.0,0.0,0.0,608.0,1,1,1,0,0,0,0,0,1,0
92.0,19,1,4,0,0,0.0,7861,494.0,150.0,226.0,325.0,87.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,1,0,0,1,0
117.0,4,1,4,0,0,0.0,8727,404.0,150.0,102.0,272.0,87.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,5.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,237.0,0.0,0.0,0.0,237.0,1,1,1,0,1,1,1,1,1,0
42.052,16,1,0,1,1,342.0,17044,555.0,149.0,102.0,470.0,78.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.66666412353516,0.6666659712791443,0.0,0.0,0.0,0.0,0.0,0.0,-1,-1,-1,2,-1,-1,-1,-1,-1,0
339.95,14,0,4,0,0,0.0,12556,514.0,150.0,224.0,204.0,87.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,1.0,154.0,154.0,154.0,0.0,0.0,0.0,0.0,0.0,0.0,154.0,0.0,0.0,0.0,0.0,154.0,-1,-1,-1,-1,-1,1,-1,-1,-1,0
309.97,0,1,4,0,0,0.0,7585,553.0,150.0,226.0,126.0,87.0,1.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,-1,-1,-1,-1,0,-1,-1,-1,0
97.95,20,0,4,0,0,0.0,5631,512.0,150.0,117.0,181.0,87.0,2.0,1.0,0.0,0.0,1.0,3.0,0.0,0.0,1.0,0.0,1.0,0.0,5.0,2.0,91.0,91.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,268.0,0.0,0.0,0.0,0.0,268.0,-1,-1,-1,-1,-1,1,-1,-1,-1,0
166.99,19,0,4,0,0,27.0,5700,122.0,150.0,166.0,191.0,87.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,1.0,5.0,5.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,6.0,1,1,1,0,1,0,-1,-1,-1,0
97.95,7,0,4,0,0,0.0,12577,268.0,150.0,166.0,264.0,87.0,12.0,15.0,0.0,0.0,25.0,10.0,0.0,0.0,8.0,0.0,10.0,0.0,70.0,12.0,69.0,69.0,4.0,95.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.0,-1,-1,-1,-1,-1,0,-1,-1,-1,0
117.0,21,0,4,0,0,0.0,10854,593.0,150.0,226.0,485.0,87.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,4.0,1.0,13.0,13.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,13.0,-1,-1,-1,0,1,1,-1,-1,-1,0
87.0,23,0,4,0,0,0.0,17188,321.0,150.0,226.0,122.0,87.0,2.0,3.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,73.0,2.0,0.0,73.0,0.0,0.0,0.0,0.0,0.0,73.0,0.0,0.0,0.0,0.0,73.0,-1,-1,-1,0,0,0,-1,-1,-1,0
59.0,18,0,4,0,0,2.0,10023,111.0,150.0,226.0,325.0,87.0,5.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,1.0,0.0,30.0,5.0,104.0,104.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,19.0,461.0,0.0,0.0,0.0,569.0,1,1,1,1,0,1,-1,-1,-1,0
200.0,14,1,2,0,0,0.0,6741,583.0,150.0,195.0,330.0,87.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,0
13.292,22,0,0,1,0,0.0,9633,296.0,185.0,138.0,-1.0,-1.0,4.0,26.0,0.0,9.0,0.0,9.0,9.0,8.0,0.0,23.0,9.0,9.0,24.0,4.0,223.0,223.0,17.0,224.0,17.0,224.0,17.0,91.91666412353516,0.9166659712791444,0.0,0.0,224.0,91.0,0.0,91.0,-1,-1,-1,2,-1,-1,-1,-1,-1,0
80.0,22,0,4,0,0,358.0,3056,268.0,150.0,166.0,315.0,87.0,1.0,5.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,2.0,0.0,9.0,1.0,158.0,112.0,0.0,158.0,0.0,0.0,0.0,0.0,0.0,25.0,158.0,0.0,0.0,0.0,158.0,1,1,1,0,0,0,0,0,0,0
115.0,22,0,4,0,0,1958.0,2884,490.0,150.0,226.0,310.0,87.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,3.0,1.0,23.0,23.0,6.0,23.0,6.0,0.0,0.0,0.0,0.0,23.0,23.0,0.0,0.0,0.0,23.0,1,1,1,0,1,0,-1,-1,-1,0
150.0,1,1,2,0,0,0.0,18298,399.0,150.0,198.0,494.0,87.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,0
25.95,12,0,4,0,0,0.0,3574,232.0,150.0,166.0,498.0,87.0,155.0,130.0,0.0,0.0,119.0,94.0,0.0,0.0,104.0,0.0,103.0,0.0,613.0,115.0,84.0,84.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.0,0.0,0.0,0.0,84.0,1,1,1,-1,-1,0,0,0,1,0
72.49,22,0,4,0,0,5.0,10505,567.0,150.0,195.0,441.0,87.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,1.0,0.0,2.0,1.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,4.0,1,0,0,0,1,0,0,0,1,0
230.95,18,0,4,0,0,0.0,12598,111.0,150.0,166.0,299.0,87.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,-1,-1,-1,-1,0,-1,-1,-1,0
49.0,15,0,4,0,0,0.0,7919,194.0,150.0,166.0,126.0,87.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,0,1,0,0,0,1,0
171.0,17,0,4,0,0,7.0,8320,476.0,150.0,166.0,325.0,87.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,1,0,0,0,0,1,0
14.38,21,1,0,1,1,193.0,14276,177.0,185.0,137.0,-1.0,-1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,114.875,0.875,0.0,0.0,0.0,0.0,0.0,0.0,-1,-1,-1,0,-1,-1,-1,-1,-1,0
39.0,15,0,4,0,0,17.0,15651,417.0,150.0,226.0,272.0,87.0,1.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,3.0,0.0,1.0,1.0,52.0,1.0,434.0,434.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,434.0,434.0,0.0,0.0,0.0,434.0,1,1,1,0,0,0,-1,-1,-1,0
24.961,15,0,0,1,1,0.0,11201,103.0,185.0,226.0,-1.0,-1.0,1.0,2.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,265.625,0.625,0.0,0.0,0.0,0.0,0.0,0.0,-1,-1,-1,2,-1,-1,-1,-1,-1,0
141.0,0,0,4,0,0,7.0,12641,127.0,150.0,224.0,191.0,87.0,8.0,6.0,0.0,0.0,3.0,4.0,0.0,0.0,5.0,0.0,4.0,0.0,45.0,7.0,518.0,518.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,475.0,0.0,0.0,0.0,518.0,1,1,1,0,0,0,0,1,1,0
25.95,0,0,4,0,0,0.0,15300,167.0,150.0,226.0,485.0,87.0,6.0,5.0,0.0,0.0,7.0,4.0,0.0,0.0,5.0,0.0,5.0,0.0,27.0,6.0,55.0,55.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,0.0,0.0,0.0,0.0,54.0,-1,-1,-1,-1,-1,0,-1,-1,-1,0
114.95,13,0,4,0,0,0.0,18343,374.0,150.0,226.0,327.0,87.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,9.0,1.0,349.0,349.0,91.0,349.0,91.0,0.0,0.0,0.0,0.0,349.0,0.0,0.0,0.0,0.0,349.0,-1,-1,-1,-1,-1,1,-1,-1,-1,0
209.95,0,0,4,0,0,0.0,5033,269.0,150.0,224.0,337.0,87.0,2.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,8.0,2.0,186.0,186.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,491.0,0.0,0.0,0.0,0.0,491.0,-1,-1,-1,-1,-1,1,-1,-1,-1,0
175.95,21,0,4,0,0,1133.0,7664,490.0,150.0,226.0,264.0,87.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,3.0,1.0,70.0,70.0,59.0,71.0,59.0,0.0,0.0,0.0,0.0,71.0,59.0,0.0,0.0,0.0,71.0,1,1,1,-1,-1,0,0,0,0,0
57.95,16,0,4,0,0,0.0,15497,490.0,150.0,226.0,264.0,87.0,3.0,4.0,0.0,0.0,2.0,2.0,0.0,0.0,2.0,0.0,2.0,0.0,5.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,-1,-1,0,0,0,1,0
19.95,10,0,4,0,0,7.0,7674,567.0,150.0,117.0,191.0,87.0,10.0,8.0,0.0,0.0,5.0,6.0,0.0,0.0,5.0,0.0,7.0,0.0,10.0,6.0,533.0,533.0,91.0,533.0,64.0,0.0,0.0,0.0,0.0,473.0,504.0,0.0,0.0,0.0,387.0,1,1,1,-1,-1,0,0,1,1,0
18.066,6,0,0,1,0,1475.0,3154,408.0,185.0,224.0,-1.0,-1.0,3.0,2.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,2.25,0.25,0.0,0.0,1.0,1.0,0.0,1.0,-1,-1,-1,2,-1,-1,-1,-1,-1,0
100.0,18,1,2,1,1,0.0,7585,553.0,150.0,226.0,205.0,87.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,817.75,0.75,0.0,0.0,0.0,0.0,0.0,0.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,0
1235.29,2,1,4,0,0,0.0,3682,264.0,150.0,162.0,299.0,87.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,-1,-1,-1,-1,1,-1,-1,-1,0
59.0,5,0,4,0,0,0.0,15205,270.0,150.0,166.0,126.0,87.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,3.0,1.0,190.0,190.0,2.0,190.0,2.0,0.0,0.0,0.0,0.0,190.0,0.0,0.0,0.0,0.0,190.0,-1,-1,-1,0,0,0,-1,-1,-1,0
774.0,20,1,4,0,0,19.0,3682,264.0,150.0,162.0,299.0,87.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,2.0,1.0,3.0,3.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,3.0,1,1,1,0,1,1,-1,-1,-1,0
40.0,15,0,1,0,0,0.0,1522,208.0,150.0,117.0,315.0,87.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.625,0.625,0.0,0.0,0.0,0.0,0.0,0.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,0
1104.0,21,0,4,0,0,4.0,11454,111.0,150.0,226.0,184.0,87.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,5.0,1.0,512.0,512.0,44.0,512.0,44.0,0.0,0.0,0.0,0.0,59.0,268.0,0.0,0.0,0.0,512.0,1,1,1,0,0,1,0,1,1,0
49.0,4,1,4,0,0,42.0,12793,555.0,150.0,226.0,123.0,87.0,10.0,9.0,0.0,0.0,6.0,8.0,0.0,0.0,8.0,0.0,8.0,0.0,66.0,10.0,554.0,554.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,561.0,554.0,0.0,0.0,0.0,561.0,1,0,0,0,1,1,0,0,1,0
664.0,14,1,4,0,0,32.0,8359,110.0,150.0,102.0,387.0,87.0,3.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,0,1,0,0,1,0
42.95,3,0,4,0,0,47.0,14098,481.0,150.0,195.0,184.0,87.0,3.0,2.0,0.0,0.0,1.0,2.0,0.0,0.0,2.0,0.0,1.0,0.0,9.0,2.0,63.0,63.0,48.0,482.0,48.0,0.0,0.0,0.0,0.0,518.0,245.0,0.0,0.0,0.0,482.0,1,1,1,-1,-1,1,0,0,1,0
53.97,16,0,4,0,0,0.0,17188,321.0,150.0,226.0,310.0,87.0,2.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,384.0,325.0,0.0,0.0,0.0,0.0,384.0,0.0,0.0,0.0,0.0,384.0,-1,-1,-1,-1,-1,0,-1,-1,-1,0
35.95,21,0,4,0,0,27.0,1222,455.0,150.0,166.0,315.0,87.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,3.0,1.0,14.0,14.0,6.0,14.0,6.0,0.0,0.0,0.0,0.0,14.0,14.0,0.0,0.0,0.0,14.0,1,1,1,-1,-1,0,-1,-1,-1,0
445.0,21,1,4,0,0,0.0,7063,170.0,150.0,102.0,433.0,87.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,-1,-1,0,0,1,-1,-1,-1,0
67.95,22,0,4,0,0,0.0,11162,346.0,150.0,224.0,485.0,87.0,5.0,3.0,0.0,0.0,2.0,3.0,0.0,0.0,4.0,0.0,4.0,0.0,42.0,5.0,351.0,351.0,14.0,352.0,14.0,0.0,0.0,0.0,0.0,352.0,0.0,0.0,0.0,0.0,352.0,-1,-1,-1,-1,-1,1,-1,-1,-1,0
87.0,13,0,4,0,0,1.0,15385,111.0,150.0,224.0,441.0,87.0,4.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0,8.0,4.0,0.0,0.0,0.0,503.0,105.0,0.0,0.0,0.0,0.0,503.0,490.0,0.0,0.0,0.0,503.0,1,1,1,0,1,1,0,1,1,0
77.0,20,0,4,0,0,0.0,6550,-1.0,150.0,226.0,337.0,87.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,466.0,466.0,0.0,0.0,0.0,0.0,466.0,0.0,0.0,0.0,0.0,466.0,1,1,1,0,0,1,0,1,1,0
44.389,19,0,0,1,1,0.0,3154,408.0,185.0,224.0,-1.0,-1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,-1,-1,2,-1,-1,-1,-1,-1,0
25.95,14,0,4,0,0,30.0,10748,455.0,150.0,195.0,337.0,87.0,3.0,5.0,0.0,0.0,2.0,4.0,0.0,0.0,3.0,0.0,5.0,0.0,23.0,3.0,73.0,73.0,5.0,73.0,5.0,0.0,0.0,0.0,0.0,20.0,65.0,0.0,0.0,0.0,73.0,1,1,1,-1,-1,0,0,0,1,0
117.0,17,0,4,0,0,0.0,15986,360.0,150.0,166.0,325.0,87.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,242.0,242.0,242.0,242.0,242.0,0.0,0.0,0.0,0.0,242.0,0.0,0.0,0.0,0.0,242.0,-1,-1,-1,0,1,1,-1,-1,-1,0
